Unnamed: 0,Brand,Price,Processor_Name,RAM_Expandable,RAM,RAM_TYPE,Ghz,Display_type,Display,GPU,SSD,HDD,Adapter,Battery_Life,Battery_Life_num
836,Dell,51990.0,Intel Core i5 (11th Gen), 32 GB Expandable,8 GB , DDR4 RAM ,0.43636363636363634,LCD,15.6 ,UHD,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 6 Hrs Battery Life,6.0
837,Lenovo,53566.0,AMD Hexa-Core Ryzen 5, 16 GB Expandable,16 GB , DDR4 RAM ,0.41818181818181815,LCD,14 ,Radeon,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 12 Hrs Battery Life,12.0
838,Lenovo,128999.0,Intel Core i7 (11th Gen),Not Expandable,16 GB LP, LPDDR4X RAM,0.5454545454545454,LED,14 ,Iris Xe,1024 GB SSD Storage,No HDD,0.19696969696969696, Upto 10 Hrs Battery Life,10.0
839,Lenovo,70600.0,Intel Core i5 (12th Gen), 16 GB Expandable,16 GB , DDR4 RAM ,0.6,LCD,15.6 ,Iris Xe,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 11 Hrs Battery Life,11.0
840,Lenovo,175690.0,Intel Core i7 (13th Gen), 16 GB Expandable,16 GB LP, LPDDR5 RAM ,0.6181818181818182,LED,14 ,Iris Xe,1024 GB SSD Storage,No HDD,0.22727272727272727, Upto 10 Hrs Battery Life,10.0
841,HP,75900.0,Intel Core i5 (11th Gen), 4 GB Expandable,8 GB , DDR4 RAM ,0.7636363636363637,LCD,14 ,Intel Iris Xe,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 12 Hrs Battery Life,12.0
843,HP,151990.0,Intel Core i7 (12th Gen),Not Expandable,16 GB LP, LPDDR4X RAM,0.8545454545454546,LED,13.5 ,Iris Xe,1024 GB SSD Storage,No HDD,0.19696969696969696, Upto 13.30 Hrs Battery Life,13.3
844,Microsoft,261990.00000000003,Intel Core i7 (12th Gen),Not Expandable,32 GB LP, LPDDR5 RAM,0.8545454545454546,LCD,13 ,Iris Xe,1024 GB SSD Storage,No HDD,0.19696969696969696, Upto 15.5 Hrs Battery Life,15.5
846,ASUS,251990.0,AMD Octa-Core Ryzen 7, 64 GB Expandable,32 GB , DDR5 RAM ,0.8545454545454546,LCD,16 ,"GeForce RTX 3060 GPU, 6 GB",2048 GB SSD Storage,No HDD,0.19696969696969696, Upto 8 Hrs Battery Life,8.0
849,Lenovo,79990.0,Intel Core i5 (13th Gen), 16 GB Expandable,16 GB LP, LPDDR5 RAM ,0.6181818181818182,LED,14 ,Iris Xe,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 11 Hrs Battery Life,11.0
852,Lenovo,172990.0,Intel Core i7 (13th Gen), 32 GB Expandable,32 GB , DDR5 RAM ,0.2727272727272727,LCD,16 ,"GeForce RTX 4070 GPU, 8 GB",1024 GB SSD Storage,No HDD,0.0,Upto 6.5 Hrs Battery Life,6.5
853,ASUS,144990.0,Intel Core i7 (12th Gen),Not Expandable,16 GB LP, LPDDR5 RAM,0.41818181818181815,LED,14 ,Iris Xe,1024 GB SSD Storage,No HDD,0.19696969696969696, Upto 10 Hrs Battery Life,10.0
864,Acer,87207.0,Intel Core i7 (7th Gen),Not Expandable,8 GB LP, LPDDR3 RAM,0.23636363636363636,LED,14.0 ,HD 615,256 GB SSD Storage,No HDD,0.13636363636363635, Upto 8 Hrs Battery Life,8.0
865,Infinix,27990.0,Intel Core i3 (10th Gen),Not Expandable,8 GB LP, LPDDR4X RAM,0.21818181818181817,LCD,15.6 ,UHD,256 GB SSD Storage,No HDD,0.19696969696969696, Upto 10 Hrs Battery Life,10.0
868,ASUS,35990.0,AMD Quad-Core Ryzen 3,Not Expandable,8 GB LP, LPDDR5 RAM,0.43636363636363634,LCD,15.6 ,Radeon,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 6 Hrs Battery Life,6.0
873,Lenovo,49490.0,Intel Core i5 (6th Gen), 12 GB Expandable,8 GB , DDR4 RAM ,0.41818181818181815,LED,15.6 ,"GeForce N16V-GMR1 GPU, 2 GB",NO SSD,1024 GB HDD Storage,0.0,Upto 5 Hrs Battery Life,5.0
878,Wings,28990.0,Intel Core i5 (11th Gen),Not Expandable,8 GB , DDR4 RAM,0.45454545454545453,LCD,15.6 ,UHD,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 10 Hrs Battery Life,10.0
880,Infinix,29990.0,Intel Core i3 (11th Gen), 8 GB Expandable,8 GB LP, LPDDR4X RAM ,0.7272727272727273,LCD,14 ,UHD,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 11 Hrs Battery Life,11.0
884,Lenovo,69990.0,AMD Octa-Core Ryzen 7, 16 GB Expandable,16 GB , DDR5 RAM ,0.5636363636363636,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",512 GB SSD Storage,No HDD,0.0,Upto 4.5 Hrs Battery Life,4.5
885,HP,68990.0,Intel Core i5 (13th Gen), 16 GB Expandable,16 GB , DDR4 RAM ,0.7636363636363637,LCD,15.6 ,Iris Xe,512 GB SSD Storage,No HDD,0.0,Upto 10.15 Hrs Battery Life,10.15
886,Infinix,52990.0,Intel Core i5 (11th Gen),Not Expandable,16 GB LP, LPDDR4X RAM,0.7636363636363637,LCD,15.6 ,Iris Xe,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 10 Hrs Battery Life,10.0
887,ASUS,82999.0,Intel Core i7 (11th Gen), 32 GB Expandable,16 GB , DDR4 RAM ,0.41818181818181815,LCD,15.6 ,"GeForce RTX 3050 Ti GPU, 4 GB",1024 GB SSD Storage,No HDD,0.5454545454545454, Upto 6 Hrs Battery Life,6.0
888,Infinix,28990.0,Intel Core i5 (11th Gen),Not Expandable,8 GB LP, LPDDR4X RAM,0.8545454545454546,LCD,15.6 ,Iris Xe,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 10 Hrs Battery Life,10.0
891,Lenovo,56990.0,Intel Core i5 (12th Gen), 16 GB Expandable,16 GB LP, LPDDR5 RAM ,0.36363636363636365,LCD,15.6 ,UHD,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 7 Hrs Battery Life,7.0
896,HP,40132.0,Intel Core i3 (13th Gen), 8 GB Expandable,8 GB , DDR4 RAM ,0.7636363636363637,LCD,15.6 ,UHD,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 7.45 Hrs Battery Life,7.45
898,Lenovo,33990.0,AMD Quad-Core Ryzen 3, 8 GB Expandable,8 GB LP, LPDDR5 RAM ,0.43636363636363634,LCD,15.6 ,Radeon 610M,512 GB SSD Storage,No HDD,0.0,Upto 9.86 Hrs Battery Life,9.86
902,HP,52999.0,Intel Core i5 (12th Gen), 8 GB Expandable,8 GB , DDR4 RAM ,0.7636363636363637,LCD,15.6 ,Iris Xe,512 GB SSD Storage,No HDD,0.0,Upto 6 Hrs Battery Life,6.0
909,ASUS,60990.0,Intel Core i5 (11th Gen), 32 GB Expandable,8 GB , DDR4 RAM ,0.49090909090909096,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",512 GB SSD Storage,No HDD,0.19696969696969696, Upto 8 Hrs Battery Life,8.0
910,Lenovo,67990.0,Intel Core i5 (12th Gen), 48 GB Expandable,8 GB , DDR4 RAM ,0.23636363636363636,LCD,14 ,UHD,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 9.4 Hrs Battery Life,9.4
911,Lenovo,95990.0,Intel Core i7 (13th Gen), 16 GB Expandable,16 GB , DDR5 RAM ,0.43636363636363634,LCD,15.6 ,"GeForce RTX 4050 GPU, 6 GB",512 GB SSD Storage,No HDD,0.5151515151515151, Upto 5.32 Hrs Battery Life,5.32
913,Lenovo,97990.0,AMD Octa-Core Ryzen 7,Not Expandable,16 GB , DDR4 RAM,0.5636363636363636,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",512 GB SSD Storage,No HDD,0.696969696969697, Upto 7 Hrs Battery Life,7.0
914,Lenovo,72800.0,Intel Core i5 (12th Gen),Not Expandable,16 GB , DDR4 RAM,0.6,LCD,14 ,Iris Xe,1024 GB SSD Storage,No HDD,0.19696969696969696, Upto 9.4 Hrs Battery Life,9.4
928,Lenovo,32890.0,AMD Quad-Core Ryzen 3, 8 GB Expandable,8 GB LP, LPDDR5 RAM ,0.43636363636363634,LCD,15.6 ,Radeon 610M,512 GB SSD Storage,No HDD,0.0,Upto 12 Hrs Battery Life,12.0
931,MSI,32590.0,Intel Core i3 (12th Gen), 8 GB Expandable,8 GB LP, LPDDR4X RAM ,0.6,LCD,15.6 ,UHD,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 6 Hrs Battery Life,6.0
937,Dell,54499.0,Intel Core i5 (12th Gen), 16 GB Expandable,8 GB , DDR4 RAM ,0.6,LCD,15.6 ,UHD,256 GB SSD Storage , 1024 GB HDD Storage,0.0,Upto 7 Hrs Battery Life,7.0
940,Lenovo,71490.0,Intel Core i5 (13th Gen), 16 GB Expandable,16 GB , DDR4 RAM ,0.23636363636363636,LCD,14 ,Integrated,512 GB SSD Storage,No HDD,0.0,Upto 11 Hrs Battery Life,11.0
941,Infinix,43990.0,Intel Core i7 (12th Gen),Not Expandable,16 GB LP, LPDDR5 RAM,0.41818181818181815,LCD,15.6 ,Iris Xe,512 GB SSD Storage,No HDD,0.30303030303030304, Upto 10 Hrs Battery Life,10.0
948,HP,34990.0,AMD Hexa-Core Ryzen 5, 8 GB Expandable,8 GB , DDR4 RAM ,0.4727272727272727,LCD,15.6 ,Radeon,512 GB SSD Storage,No HDD,0.13636363636363635, Upto 4 Hrs Battery Life,4.0
949,Lenovo,49390.0,AMD Octa-Core Ryzen 7, 16 GB Expandable,8 GB , DDR4 RAM ,0.36363636363636365,LCD,15.6 ,Radeon,512 GB SSD Storage,No HDD,0.0,Upto 8.8 Hrs Battery Life,8.8
953,Lenovo,114190.0,Intel Core i7 (13th Gen) Processor, 16 GB Expandable,16 GB LP, LPDDR5 RAM ,0.0,LED,14 ,Integrated,1024 GB SSD Storage,No HDD,0.0,Upto 10 Hrs Battery Life,10.0
954,Lenovo,58990.0,Intel Core i5 (12th Gen), 32 GB Expandable,12 GB , DDR5 RAM ,0.43636363636363634,LCD,15.6 ,"GeForce RTX 2050 GPU, 4 GB",512 GB SSD Storage,No HDD,0.0,Upto 6 Hrs Battery Life,6.0
957,Lenovo,35999.0,Intel Core i3 (11th Gen), 12 GB Expandable,8 GB , DDR4 RAM ,0.5454545454545454,LCD,15.6 ,UHD,256 GB SSD Storage,No HDD,0.0,Upto 6 Hrs Battery Life,6.0
958,Samsung,131990.0,Intel Core Ultra 7, 32 GB Expandable,16 GB LP, LPDDR4X RAM ,0.8727272727272727,LED,14 ,Arc,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 7.5 Hrs Battery Life,7.5
960,Lenovo,44990.0,AMD Octa-Core Ryzen 7, 16 GB Expandable,16 GB , DDR4 RAM ,0.36363636363636365,LCD,15.6 ,Radeon,512 GB SSD Storage,No HDD,0.0,Upto 8.8 Hrs Battery Life,8.8
964,Samsung,144990.0,Intel Core Ultra 7, 32 GB Expandable,16 GB LP, LPDDR5X RAM ,0.8727272727272727,LED,16 ,Arc,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 7.5 Hrs Battery Life,7.5
967,HP,33999.0,AMD Hexa-Core Ryzen 5, 8 GB Expandable,8 GB , DDR4 RAM ,0.38181818181818183,LCD,15.6 ,Radeon,512 GB SSD Storage,No HDD,0.0,Upto 3 Hrs Battery Life,3.0
971,Dell,69990.0,Intel Core i7 (13th Gen), 16 GB Expandable,16 GB , DDR4 RAM ,0.23636363636363636,LCD,15.6 ,UHD,512 GB SSD Storage,No HDD,0.0,Upto 6 Hrs Battery Life,6.0
978,Lenovo,84190.0,Intel Core i7 (13th Gen), 16 GB Expandable,16 GB LP, LPDDR5 RAM ,0.43636363636363634,LCD,16 ,Iris Xe,1024 GB SSD Storage,No HDD,0.19696969696969696, Upto 7 Hrs Battery Life,7.0
980,ASUS,216990.0,AMD Octa-Core Ryzen 9, 64 GB Expandable,16 GB , DDR5 RAM ,0.8727272727272727,LCD,17.3 ,"GeForce RTX 3080 GPU, 8 GB",1024 GB SSD Storage,No HDD,0.19696969696969696, Upto 8 Hrs Battery Life,8.0
981,ASUS,268965.0,Intel Core i9 (12th Gen),Not Expandable,32 GB , DDR4 RAM,0.8727272727272727,LCD,17.3 ,"GeForce RTX 3070 Ti GPU, 8 GB",2048 GB SSD Storage,No HDD,0.2727272727272727, Upto 10 Hrs Battery Life,10.0
982,Coconics,84960.0,Intel Core i7 (10th Gen), 16 GB Expandable,8 GB , DDR4 RAM ,0.32727272727272727,LCD,14 ,UHD,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 12 Hrs Battery Life,12.0
983,ASUS,211990.0,AMD Octa-Core Ryzen 9,Not Expandable,16 GB , DDR5 RAM,0.8727272727272727,LCD,15.6 ,"GeForce RTX 3080 GPU, 8 GB",1024 GB SSD Storage,No HDD,0.2727272727272727, Upto 8 Hrs Battery Life,8.0
988,HP,169990.0,Intel Core Ultra 7,Not Expandable,32 GB LP, LPDDR5X RAM,0.8727272727272727,LED,14 ,Arc,1024 GB SSD Storage,No HDD,0.19696969696969696, Upto 12.30 Hrs Battery Life,12.3
989,HP,165930.0,Intel Core Ultra 7, 32 GB Expandable,32 GB LP, LPDDR5X RAM ,0.8727272727272727,LED,14 ,Arc,1024 GB SSD Storage,No HDD,0.19696969696969696, Upto 12.30 Hrs Battery Life,12.3
999,Lenovo,47990.0,Intel Core i5 (12th Gen),Not Expandable,8 GB , DDR4 RAM,0.23636363636363636,LCD,15.6 ,Integrated,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 6 Hrs Battery Life,6.0
1001,HP,184990.0,Intel Core Ultra 7, 32 GB Expandable,32 GB LP, LPDDR5X RAM ,0.8727272727272727,LED,16 ,Arc,2048 GB SSD Storage,No HDD,0.30303030303030304, Upto 12.30 Hrs Battery Life,12.3
1003,Lenovo,32000.0,AMD Quad-Core Ryzen 3, 8 GB Expandable,8 GB , DDR4 RAM ,0.6181818181818182,LCD,15.6 ,Radeon,512 GB SSD Storage,No HDD,0.0,Upto 4 Hrs Battery Life,4.0
1004,ASUS,191990.0,Intel Core i9 (12th Gen),Not Expandable,16 GB LP, LPDDR5 RAM,0.45454545454545453,LCD,13.4 ,"GeForce RTX 3050 Ti GPU, 4 GB",1024 GB SSD Storage,No HDD,0.30303030303030304, Upto 8 Hrs Battery Life,8.0
1006,HP,48490.0,AMD Octa-Core Ryzen 7, 8 GB Expandable,8 GB , DDR4 RAM ,0.7636363636363637,LCD,14 ,Radeon,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 6 Hrs Battery Life,6.0
1014,Apple,289900.0,Apple M3 Pro,Not Expandable,36 GB RAM, RAM,0.18181818181818182,LCD,16.2 ,18-core GPU,512 GB SSD Storage,No HDD,0.42424242424242425, Upto 22 Hrs Battery Life,22.0
1017,HP,155908.0,Intel Core i7 (12th Gen), 32 GB Expandable,16 GB , DDR5 RAM ,0.8545454545454546,LED,16 ,"Arc A370M GPU, 4 GB",512 GB SSD Storage,No HDD,0.19696969696969696, Upto 13.45 Hrs Battery Life,13.45
1018,Lenovo,84900.0,AMD Hexa-Core Ryzen 5, 16 GB Expandable,16 GB LP, LPDDR4X RAM ,0.38181818181818183,LCD,14 ,Radeon,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 9 Hrs Battery Life,9.0
1019,HP,170000.0,Intel Core i9 (12th Gen), 32 GB Expandable,32 GB , DDR5 RAM ,0.8727272727272727,LCD,17.3 ,"GeForce RTX 3080 Ti GPU, 16 GB",2048 GB SSD Storage,No HDD,0.19696969696969696, Upto 7.45 Hrs Battery Life,7.45
1022,ASUS,208490.0,Intel Core i9 (12th Gen), 64 GB Expandable,32 GB , DDR5 RAM ,0.45454545454545453,LCD,16 ,"GeForce RTX 3070 Ti GPU, 8 GB",1024 GB SSD Storage,No HDD,0.19696969696969696, Upto 10 Hrs Battery Life,10.0
1023,HP,125444.0,AMD Octa-Core Ryzen 7, 32 GB Expandable,16 GB , DDR5 RAM ,0.8545454545454546,LCD,16.1 ,"GeForce RTX 3050 Ti GPU, 4 GB",512 GB SSD Storage,No HDD,0.6060606060606061, Upto 11.45 Hrs Battery Life,11.45
1024,ASUS,128990.0,AMD Octa-Core Ryzen 9, 32 GB Expandable,16 GB , DDR4 RAM ,0.5636363636363636,LCD,15.6 ,"GeForce RTX 3050 Ti GPU, 4 GB",1024 GB SSD Storage,No HDD,0.6060606060606061, Upto 5 Hrs Battery Life,5.0
1025,Microsoft,151999.0,Intel Core i5 (11th Gen), 16 GB Expandable,16 GB LP, LPDDR4X RAM ,0.2727272727272727,LCD,13.5 ,Integrated,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 2.25 Hrs Battery Life,2.25
1026,Coconics,62363.0,Intel Core i5 (10th Gen), 32 GB Expandable,8 GB , DDR4 RAM ,0.18181818181818182,LCD,15.6 ,UHD Graphics,512 GB SSD Storage,No HDD,0.1484848484848485, Upto 7 Hrs Battery Life,7.0
1027,ASUS,361990.0,AMD Octa-Core Ryzen 9, 64 GB Expandable,32 GB , DDR5 RAM ,0.8727272727272727,LCD,16 ,"GeForce RTX 3080 Ti GPU, 16 GB",2048 GB SSD Storage,No HDD,0.19696969696969696, Upto 8 Hrs Battery Life,8.0
1029,Lenovo,64990.0,Intel Core 5 (Series 1), 16 GB Expandable,16 GB , DDR5 RAM ,0.2545454545454545,LCD,15.6 ,Integrated,512 GB SSD Storage,No HDD,0.0,Upto 8 Hrs Battery Life,8.0
1034,Dell,158490.0,Intel Core i7 (13th Gen),Not Expandable,16 GB , DDR5 RAM,0.8727272727272727,LCD,16 ,"GeForce RTX 4060 GPU, 8 GB",1024 GB SSD Storage,No HDD,1.0, Upto 5 Hrs Battery Life,5.0
1042,Gigabyte,106897.0,Intel Core i7 (13th Gen), 64 GB Expandable,16 GB , DDR5 RAM ,0.8727272727272727,LCD,15.6 ,"GeForce RTX 4060 GPU, 6 GB",512 GB SSD Storage,No HDD,0.0,Upto 8 Hrs Battery Life,8.0
1049,HP,51828.0,Intel Core i5 (12th Gen), 16 GB Expandable,16 GB , DDR4 RAM ,0.7636363636363637,LCD,15.6 ,Iris Xe,512 GB SSD Storage,No HDD,0.0,Upto 7.30 Hrs Battery Life,7.3
1050,Dell,44790.0,AMD Quad-Core Ryzen 5, 16 GB Expandable,8 GB LP, LPDDR5 RAM ,0.7636363636363637,LCD,15.6 ,Radeon,512 GB SSD Storage,No HDD,0.0,Upto 7 Hrs Battery Life,7.0
1052,HP,42902.0,Intel Core i3 (12th Gen), 8 GB Expandable,8 GB , DDR4 RAM ,0.7636363636363637,LCD,15.6 ,UHD,256 GB SSD Storage,No HDD,0.19696969696969696, Upto 7.30 Hrs Battery Life,7.3
1060,Lenovo,35490.0,Intel Core i3 (12th Gen), 16 GB Expandable,8 GB , DDR4 RAM ,0.6,LCD,14 ,UHD,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 7 Hrs Battery Life,7.0
1061,Lenovo,39679.0,AMD Quad-Core Ryzen 5, 8 GB Expandable,8 GB , DDR5 RAM ,0.509090909090909,LCD,15.6 ,Radeon 610M,512 GB SSD Storage,No HDD,0.0,Upto 10 Hrs Battery Life,10.0
1062,ASUS,58524.0,Intel Core i5 (12th Gen),Not Expandable,16 GB , DDR4 RAM,0.45454545454545453,LCD,16 ,Iris Xe,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 6 Hrs Battery Life,6.0
1064,Lenovo,64990.0,AMD Hexa-Core Ryzen 5, 16 GB Expandable,16 GB , DDR5 RAM ,0.6,LCD,15.6 ,"GeForce RTX 3050 GPU, 6 GB",512 GB SSD Storage,No HDD,0.0,Upto 6.5 Hrs Battery Life,6.5
1065,HP,78963.0,Intel Core Ultra 5,Not Expandable,16 GB LP, LPDDR5 RAM,0.7636363636363637,LCD,16 ,Integrated,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 11 Hrs Battery Life,11.0
1067,Lenovo,52890.0,Intel Core i5 (12th Gen), 16 GB Expandable,16 GB LP, LPDDR5 RAM ,0.36363636363636365,LCD,14 ,UHD,512 GB SSD Storage,No HDD,0.0,Upto 12 Hrs Battery Life,12.0
1079,Lenovo,35990.0,AMD Quad-Core Ryzen 3, 16 GB Expandable,8 GB , DDR4 RAM ,0.41818181818181815,LCD,15.6 ,Radeon,512 GB SSD Storage,No HDD,0.0,Upto 8.8 Hrs Battery Life,8.8
1080,ASUS,96990.0,Intel Core Ultra 5,Not Expandable,16 GB LP, LPDDR5X RAM,0.21818181818181817,LED,16 ,Arc,1024 GB SSD Storage,No HDD,0.2727272727272727, Upto 16 Hrs Battery Life,16.0
1082,ASUS,102990.0,Intel Core Ultra 5, 16 GB Expandable,16 GB LP, LPDDR5X RAM ,0.21818181818181817,LED,16 ,Arc,1024 GB SSD Storage,No HDD,0.2727272727272727, Upto 16 Hrs Battery Life,16.0
1087,Lenovo,33990.0,Intel Core i3 (11th Gen), 12 GB Expandable,8 GB , DDR4 RAM ,0.5454545454545454,LCD,15.6 ,UHD,256 GB SSD Storage,No HDD,0.19696969696969696, Upto 5.5 Hrs Battery Life,5.5
1088,HP,113990.0,AMD Octa-Core Ryzen 7,Not Expandable,16 GB , DDR5 RAM,0.8727272727272727,LCD,16.1 ,Radeon,1024 GB SSD Storage,No HDD,0.696969696969697, Upto 7 Hrs Battery Life,7.0
1090,Lenovo,84490.0,Intel Core i5 (13th Gen), 32 GB Expandable,16 GB , DDR5 RAM ,0.43636363636363634,LCD,15.6 ,"GeForce RTX 4050 GPU, 6 GB",512 GB SSD Storage,No HDD,0.0,Upto 6 Hrs Battery Life,6.0
1093,Lenovo,48990.0,Intel Core i3 (12th Gen),Not Expandable,8 GB , DDR4 RAM,0.7636363636363637,LCD,15.6 ,UHD,512 GB SSD Storage,No HDD,0.0,Upto 10 Hrs Battery Life,10.0
1096,Lenovo,60990.0,Intel Core i5 (12th Gen), 32 GB Expandable,12 GB , DDR5 RAM ,0.43636363636363634,LCD,15.6 ,"GeForce RTX 2050 GPU, 4 GB",512 GB SSD Storage,No HDD,0.0,Upto 6 Hrs Battery Life,6.0
1101,MSI,72990.0,Intel Core i5 (12th Gen), 64 GB Expandable,16 GB , DDR5 RAM ,0.2727272727272727,LCD,15.6 ,"GeForce RTX 3050 GPU, 6 GB",512 GB SSD Storage,No HDD,0.0,Upto 6 Hrs Battery Life,6.0
1102,Lenovo,100990.0,Intel Core Ultra 5, 16 GB Expandable,16 GB LP, LPDDR5X RAM ,0.49090909090909096,LED,14 ,Arc,1024 GB SSD Storage,No HDD,0.0,Upto 8 Hrs Battery Life,8.0
1105,HP,71990.0,Intel Core Ultra 5,Not Expandable,16 GB , DDR5 RAM,0.7636363636363637,LCD,15.6 ,Iris Xe,512 GB SSD Storage,No HDD,0.0,Upto 6.15 Hrs Battery Life,6.15
1114,Lenovo,85990.0,Intel Core i7 (12th Gen),Not Expandable,16 GB , DDR4 RAM,0.8545454545454546,LCD,15.6 ,Iris Xe,1024 GB SSD Storage,No HDD,0.19696969696969696, Upto 6 Hrs Battery Life,6.0
1116,Dell,87270.0,Intel Core Ultra 5,Not Expandable,16 GB LP, LPDDR5X RAM,0.7636363636363637,LCD,13.3 ,Arc,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 7 Hrs Battery Life,7.0
1120,Acer,44990.0,AMD Octa-Core Ryzen 7 Processor, 32 GB Expandable,16 GB , DDR4 RAM ,0.0,LCD,15.6 ,Radeon,1024 GB SSD Storage,No HDD,0.13636363636363635, Upto 7 Hrs Battery Life,7.0
1122,HP,124990.0,Intel Core i7 (13th Gen),Not Expandable,16 GB , DDR5 RAM,0.8727272727272727,LCD,16.1 ,"GeForce RTX 4060 GPU, 8 GB",1024 GB SSD Storage,No HDD,0.696969696969697, Upto 6.30 Hrs Battery Life,6.3
1127,Lenovo,58990.0,Intel Core i5 (13th Gen), 64 GB Expandable,16 GB , DDR5 RAM ,0.8545454545454546,LCD,16 ,UHD,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 9.15 Hrs Battery Life,9.15
1128,Lenovo,125890.0,Intel Core i7 (13th Gen), 32 GB Expandable,16 GB , DDR5 RAM ,0.4727272727272727,LCD,15.6 ,"GeForce RTX 3050 GPU, 6 GB",512 GB SSD Storage,No HDD,0.0,Upto 6 Hrs Battery Life,6.0
1129,Lenovo,91999.0,Intel Core i7 (12th Gen),Not Expandable,16 GB , DDR4 RAM,0.7272727272727273,LCD,14 ,Iris Xe,512 GB SSD Storage,No HDD,0.0,Upto 6 Hrs Battery Life,6.0
1130,Lenovo,48480.0,AMD Octa-Core Ryzen 7, 16 GB Expandable,16 GB , DDR4 RAM ,0.36363636363636365,LCD,15.6 ,Radeon,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 8.8 Hrs Battery Life,8.8
1133,Lenovo,107990.0,Intel Core Ultra 9, 32 GB Expandable,32 GB LP, LPDDR5X RAM ,0.6181818181818182,LED,14 ,Arc,1024 GB SSD Storage,No HDD,0.30303030303030304, Upto 5 Hrs Battery Life,5.0
1138,Lenovo,59990.0,Intel Core i7 (12th Gen), 16 GB Expandable,16 GB , DDR4 RAM ,0.3090909090909091,LCD,15.6 ,Iris Xe,512 GB SSD Storage,No HDD,0.0,Upto 7 Hrs Battery Life,7.0
1142,Lenovo,74490.0,AMD Octa-Core Ryzen 7, 16 GB Expandable,16 GB , DDR4 RAM ,0.36363636363636365,LED,14 ,Radeon,1024 GB SSD Storage,No HDD,0.19696969696969696, Upto 8 Hrs Battery Life,8.0
1143,ASUS,239990.0,Intel Core Ultra 9, 32 GB Expandable,32 GB LP, LPDDR5X RAM ,0.41818181818181815,LED,14 ,Arc,1024 GB SSD Storage,No HDD,0.19696969696969696, Upto 8 Hrs Battery Life,8.0
1144,ASUS,52890.0,Intel Core i5 (11th Gen), 32 GB Expandable,8 GB , DDR4 RAM ,0.49090909090909096,LCD,17 ,"GeForce RTX 2050 GPU, 4 GB",512 GB SSD Storage,No HDD,0.45454545454545453, Upto 6 Hrs Battery Life,6.0
1146,Lenovo,79243.0,Intel Core Ultra 5, 16 GB Expandable,16 GB LP, LPDDR5X RAM ,0.6181818181818182,LED,14 ,Arc,1024 GB SSD Storage,No HDD,0.19696969696969696, Upto 5 Hrs Battery Life,5.0
1149,Acer,132999.0,Intel Core i7 (14th Gen), 32 GB Expandable,16 GB , DDR5 RAM ,0.2727272727272727,LCD,16 ,"GeForce RTX 4050 GPU, 6 GB",1024 GB SSD Storage,No HDD,1.0, Upto 6 Hrs Battery Life,6.0
1150,Lenovo,43490.0,Intel Core i5 (12th Gen), 16 GB Expandable,8 GB , DDR4 RAM ,0.7636363636363637,LCD,14 ,Iris Xe,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 5.8 Hrs Battery Life,5.8
1151,Lenovo,78990.0,Intel Core i5 (13th Gen), 32 GB Expandable,16 GB , DDR5 RAM ,0.43636363636363634,LCD,15.6 ,"GeForce RTX 3050 GPU, 6 GB",512 GB SSD Storage,No HDD,0.0,Upto 6 Hrs Battery Life,6.0
1157,Lenovo,55490.0,Intel Core i5 (12th Gen), 16 GB Expandable,8 GB , DDR4 RAM ,0.7636363636363637,LCD,14 ,Iris Xe,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 5.8 Hrs Battery Life,5.8
1164,Lenovo,169978.0,Intel Core i7 (13th Gen), 32 GB Expandable,16 GB , DDR5 RAM ,0.43636363636363634,LCD,16 ,"GeForce RTX 4060 GPU, 8 GB",1024 GB SSD Storage,No HDD,0.696969696969697, Upto 6.5 Hrs Battery Life,6.5
